date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:32:24	82203/82203	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:25%20GMT	https://nexa.law/lawyers/emma-pole/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/emma-pole/index.html	(from https://nexa.law/our-lawyers/)
20:32:24	21203/21203	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9c9-5bd1%22	https://nexa.law/wp-content/uploads/2024/08/Emma_Rowe_profile_390x435px.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/Emma_Rowe_profile_390x435px.jpg	(from https://nexa.law/our-lawyers/)
20:32:25	85050/85050	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:25%20GMT	https://nexa.law/lawyers/emma-rowe/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/emma-rowe/index.html	(from https://nexa.law/our-lawyers/)
20:32:25	28186/28186	---M--	200	added ('OK')	image/jpeg	etag:%22690ddef7-846d%22	https://nexa.law/wp-content/uploads/2025/11/Emma_Trick-Edit_profile_390x435.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2025/11/Emma_Trick-Edit_profile_390x435.jpg	(from https://nexa.law/our-lawyers/)
20:32:26	83472/83472	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:26%20GMT	https://nexa.law/lawyers/emma-trick/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/emma-trick/index.html	(from https://nexa.law/our-lawyers/)
20:32:26	52533/52533	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9c9-11f63%22	https://nexa.law/wp-content/uploads/2024/08/Emma_Warner-Reed-Edit_profile_390x435.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/Emma_Warner-Reed-Edit_profile_390x435.jpg	(from https://nexa.law/our-lawyers/)
20:32:26	82834/82834	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:27%20GMT	https://nexa.law/lawyers/emma-warner-reed/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/emma-warner-reed/index.html	(from https://nexa.law/our-lawyers/)
20:32:26	12288/12288	---M--	200	added ('OK')	image/jpeg	etag:%22689c6279-432f%22	https://nexa.law/wp-content/uploads/2025/08/Erika_Daniel-Edit_profile_390x435.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2025/08/Erika_Daniel-Edit_profile_390x435.jpg	(from https://nexa.law/our-lawyers/)
20:32:27	86170/86170	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:27%20GMT	https://nexa.law/lawyers/erika-daniel/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/erika-daniel/index.html	(from https://nexa.law/our-lawyers/)
20:32:27	26327/26327	---M--	200	added ('OK')	image/jpeg	etag:%2269a574da-7edb%22	https://nexa.law/wp-content/uploads/2024/08/Femi_Ogunshakin-Edit_profile_390x435.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/Femi_Ogunshakin-Edit_profile_390x435.jpg	(from https://nexa.law/our-lawyers/)
20:32:27	93543/93543	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:28%20GMT	https://nexa.law/lawyers/femi-ogunshakin/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/femi-ogunshakin/index.html	(from https://nexa.law/our-lawyers/)
20:32:27	46161/46161	---M--	200	added ('OK')	image/jpeg	etag:%2267322ab0-cf1b%22	https://nexa.law/wp-content/uploads/2024/11/Ffion_Thomson-Edit_profile_390x435.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/11/Ffion_Thomson-Edit_profile_390x435.jpg	(from https://nexa.law/our-lawyers/)
20:32:28	17503/17503	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9d0-73a7%22	https://nexa.law/wp-content/uploads/2024/08/website-photo-2.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/website-photo-2.jpg	(from https://nexa.law/our-lawyers/)
20:32:28	83375/83375	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:29%20GMT	https://nexa.law/lawyers/ffion-thomson/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/ffion-thomson/index.html	(from https://nexa.law/our-lawyers/)
20:32:29	85921/85921	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:29%20GMT	https://nexa.law/lawyers/fraser-mcgee/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/fraser-mcgee/index.html	(from https://nexa.law/our-lawyers/)
20:32:29	26382/26382	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9c9-7d46%22	https://nexa.law/wp-content/uploads/2024/08/Gary_Austin-Edit_profile_390x435px.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/Gary_Austin-Edit_profile_390x435px.jpg	(from https://nexa.law/our-lawyers/)
20:32:29	85160/85160	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:30%20GMT	https://nexa.law/lawyers/gary-austin/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/gary-austin/index.html	(from https://nexa.law/our-lawyers/)
20:32:29	33294/33294	---M--	200	added ('OK')	image/jpeg	etag:%22678b8013-cc71%22	https://nexa.law/wp-content/uploads/2025/01/Gayle_Defries-Edit_profile_390x435.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2025/01/Gayle_Defries-Edit_profile_390x435.jpg	(from https://nexa.law/our-lawyers/)
20:32:30	36203/36203	---M--	200	added ('OK')	image/jpeg	etag:%2267375828-a1fe%22	https://nexa.law/wp-content/uploads/2024/08/Georgina_Kyriacou-Edit_profile_390x435.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/Georgina_Kyriacou-Edit_profile_390x435.jpg	(from https://nexa.law/our-lawyers/)
20:32:30	83235/83235	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:30%20GMT	https://nexa.law/lawyers/gayle-defries/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/gayle-defries/index.html	(from https://nexa.law/our-lawyers/)
20:32:30	88683/88683	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:31%20GMT	https://nexa.law/lawyers/georgina-kyriacou/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/georgina-kyriacou/index.html	(from https://nexa.law/our-lawyers/)
20:32:31	11859/11859	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9c9-33c6%22	https://nexa.law/wp-content/uploads/2024/08/Gurch-Kharay-390-x-435-Profile.jpeg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/Gurch-Kharay-390-x-435-Profile.jpg	(from https://nexa.law/our-lawyers/)
20:32:32	83013/83013	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:32%20GMT	https://nexa.law/lawyers/gurch-kharay/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/gurch-kharay/index.html	(from https://nexa.law/our-lawyers/)
20:32:32	122179/122179	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9c9-22e27%22	https://nexa.law/wp-content/uploads/2024/08/Hannah_Howe_profile.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/Hannah_Howe_profile.jpg	(from https://nexa.law/our-lawyers/)
20:32:32	84366/84366	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:33%20GMT	https://nexa.law/lawyers/hannah-howe/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/hannah-howe/index.html	(from https://nexa.law/our-lawyers/)
20:32:32	14841/14841	---M--	200	added ('OK')	image/jpeg	etag:%22686bcc63-4d42%22	https://nexa.law/wp-content/uploads/2025/07/Hannah_Stockham-Edit_profile_390x435.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2025/07/Hannah_Stockham-Edit_profile_390x435.jpg	(from https://nexa.law/our-lawyers/)
20:32:33	82422/82422	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:34%20GMT	https://nexa.law/lawyers/hannah-stockham/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/hannah-stockham/index.html	(from https://nexa.law/our-lawyers/)
20:32:33	31625/31625	---M--	200	added ('OK')	image/jpeg	etag:%2267322725-c72b%22	https://nexa.law/wp-content/uploads/2024/11/Harpreet_Talwar-Edit_profile_390x435.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/11/Harpreet_Talwar-Edit_profile_390x435.jpg	(from https://nexa.law/our-lawyers/)
20:32:33	83634/83634	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:34%20GMT	https://nexa.law/lawyers/harpreet-talwar/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/harpreet-talwar/index.html	(from https://nexa.law/our-lawyers/)
20:32:33	67881/67881	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9ce-130ea%22	https://nexa.law/wp-content/uploads/2024/08/henry.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/henry.jpg	(from https://nexa.law/our-lawyers/)
20:32:34	88032/88032	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:34%20GMT	https://nexa.law/lawyers/henry-clarke/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/henry-clarke/index.html	(from https://nexa.law/our-lawyers/)
20:32:34	38637/38637	---M--	200	added ('OK')	image/jpeg	etag:%22685546ef-af52%22	https://nexa.law/wp-content/uploads/2025/06/Ian_Mason-Edit_profile_390x435.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2025/06/Ian_Mason-Edit_profile_390x435.jpg	(from https://nexa.law/our-lawyers/)
20:32:35	81950/81950	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:35%20GMT	https://nexa.law/lawyers/ian-mason/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/ian-mason/index.html	(from https://nexa.law/our-lawyers/)
20:32:35	35445/35445	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9c9-9809%22	https://nexa.law/wp-content/uploads/2024/08/Ilesh.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/Ilesh.jpg	(from https://nexa.law/our-lawyers/)
20:32:35	85452/85452	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:36%20GMT	https://nexa.law/lawyers/ilesh-chandarana/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/ilesh-chandarana/index.html	(from https://nexa.law/our-lawyers/)
20:32:40	151428/151428	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9ce-29a5c%22	https://nexa.law/wp-content/uploads/2024/08/jack.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/jack.jpg	(from https://nexa.law/our-lawyers/)
20:32:41	84524/84524	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:36%20GMT	https://nexa.law/lawyers/jack-marriott/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/jack-marriott/index.html	(from https://nexa.law/our-lawyers/)
20:32:41	27789/27789	---M--	200	added ('OK')	image/jpeg	etag:%2269a19de9-8497%22	https://nexa.law/wp-content/uploads/2026/02/Jacqueline_White-2-Edit_profile_390x435.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2026/02/Jacqueline_White-2-Edit_profile_390x435.jpg	(from https://nexa.law/our-lawyers/)
20:32:41	84189/84189	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:37%20GMT	https://nexa.law/lawyers/jacqueline-white/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/jacqueline-white/index.html	(from https://nexa.law/our-lawyers/)
20:32:41	23813/23813	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9c9-662a%22	https://nexa.law/wp-content/uploads/2024/08/Jag_Kandola-Edit_profile_390x435px.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/Jag_Kandola-Edit_profile_390x435px.jpg	(from https://nexa.law/our-lawyers/)
20:32:42	84449/84449	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:42%20GMT	https://nexa.law/lawyers/jagdeep-kitaure/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/jagdeep-kitaure/index.html	(from https://nexa.law/our-lawyers/)
20:32:43	16883/16883	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9c9-4800%22	https://nexa.law/wp-content/uploads/2024/08/James-Winfield-390-x-435.jpeg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/James-Winfield-390-x-435.jpg	(from https://nexa.law/our-lawyers/)
20:32:46	84099/84099	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:43%20GMT	https://nexa.law/lawyers/james-winfield/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/james-winfield/index.html	(from https://nexa.law/our-lawyers/)
20:32:46	41223/41223	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9ce-b379%22	https://nexa.law/wp-content/uploads/2024/08/jane.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/jane.jpg	(from https://nexa.law/our-lawyers/)
20:32:46	85169/85169	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:44%20GMT	https://nexa.law/lawyers/jane-gray/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/jane-gray/index.html	(from https://nexa.law/our-lawyers/)
20:32:46	25253/25253	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9c9-7799%22	https://nexa.law/wp-content/uploads/2024/08/Jane_Pearsey_profile_390x435px.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/Jane_Pearsey_profile_390x435px.jpg	(from https://nexa.law/our-lawyers/)
20:32:48	84231/84231	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:47%20GMT	https://nexa.law/lawyers/jane-pearsey/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/jane-pearsey/index.html	(from https://nexa.law/our-lawyers/)
20:32:48	31595/31595	---M--	200	added ('OK')	image/jpeg	etag:%22696f684a-917e%22	https://nexa.law/wp-content/uploads/2026/01/Jat_Patti-Edit_profile_390x435.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2026/01/Jat_Patti-Edit_profile_390x435.jpg	(from https://nexa.law/our-lawyers/)
20:32:48	84461/84461	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:48%20GMT	https://nexa.law/lawyers/jat-patti/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/jat-patti/index.html	(from https://nexa.law/our-lawyers/)
20:32:48	14178/14178	---M--	200	added ('OK')	image/jpeg	etag:%22672df863-3d89%22	https://nexa.law/wp-content/uploads/2024/08/Jayne-Atkinson-390-x-435.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/Jayne-Atkinson-390-x-435.jpg	(from https://nexa.law/our-lawyers/)
20:32:58	83391/83391	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:50%20GMT	https://nexa.law/lawyers/jayne-atkinson/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/jayne-atkinson/index.html	(from https://nexa.law/our-lawyers/)
20:32:58	31783/31783	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9ce-822c%22	https://nexa.law/wp-content/uploads/2024/08/jennifer.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/jennifer.jpg	(from https://nexa.law/our-lawyers/)
20:32:59	86086/86086	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:32:50%20GMT	https://nexa.law/lawyers/jennifer-andrews/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/jennifer-andrews/index.html	(from https://nexa.law/our-lawyers/)
20:32:59	23653/23653	---M--	200	added ('OK')	image/jpeg	etag:%22694969c2-648e%22	https://nexa.law/wp-content/uploads/2025/11/Jo_Robson-Edit_profile_390x435.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2025/11/Jo_Robson-Edit_profile_390x435.jpg	(from https://nexa.law/our-lawyers/)
20:33:12	111473/111473	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9c9-22265%22	https://nexa.law/wp-content/uploads/2024/08/John_Cato_Profile.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/John_Cato_Profile.jpg	(from https://nexa.law/our-lawyers/)
20:33:12	83153/83153	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:33:00%20GMT	https://nexa.law/lawyers/joanna-robson/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/joanna-robson/index.html	(from https://nexa.law/our-lawyers/)
20:33:13	85009/85009	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:33:00%20GMT	https://nexa.law/lawyers/john-cato/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/john-cato/index.html	(from https://nexa.law/our-lawyers/)
20:33:13	82654/82654	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:33:13%20GMT	https://nexa.law/lawyers/john-cook/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/john-cook/index.html	(from https://nexa.law/our-lawyers/)
20:33:13	27135/27135	---M--	200	added ('OK')	image/jpeg	etag:%2267322991-b4a3%22	https://nexa.law/wp-content/uploads/2024/11/John_Cook-Edit_profile_390x435.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/11/John_Cook-Edit_profile_390x435.jpg	(from https://nexa.law/our-lawyers/)
20:33:16	19175/19175	---M--	200	added ('OK')	image/jpeg	etag:%2267ebf52b-5fcc%22	https://nexa.law/wp-content/uploads/2025/03/John_Coulter-Edit_profile_390x435.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2025/03/John_Coulter-Edit_profile_390x435.jpg	(from https://nexa.law/our-lawyers/)
20:33:19	82598/82598	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:33:15%20GMT	https://nexa.law/lawyers/john-coulter/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/john-coulter/index.html	(from https://nexa.law/our-lawyers/)
20:33:22	84830/84830	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:33:21%20GMT	https://nexa.law/lawyers/jon-percy/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/jon-percy/index.html	(from https://nexa.law/our-lawyers/)
20:33:22	85962/85962	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:33:20%20GMT	https://nexa.law/lawyers/john-mclean/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/john-mclean/index.html	(from https://nexa.law/our-lawyers/)
20:33:22	112176/112176	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9c9-22390%22	https://nexa.law/wp-content/uploads/2024/08/Jon_Percy_2.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/Jon_Percy_2.jpg	(from https://nexa.law/our-lawyers/)
20:33:22	95509/95509	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9c9-1a148%22	https://nexa.law/wp-content/uploads/2024/08/John_McLean_profile.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/John_McLean_profile.jpg	(from https://nexa.law/our-lawyers/)
20:33:24	18923/18923	---M--	200	added ('OK')	image/jpeg	etag:%22682c99a8-5efa%22	https://nexa.law/wp-content/uploads/2024/08/Jonathan_Hodge-2-Edit_profile_390x435.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/Jonathan_Hodge-2-Edit_profile_390x435.jpg	(from https://nexa.law/our-lawyers/)
20:33:24	86048/86048	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:33:24%20GMT	https://nexa.law/lawyers/jonathan-hodge/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/jonathan-hodge/index.html	(from https://nexa.law/our-lawyers/)
20:33:24	17084/17084	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9cb-4950%22	https://nexa.law/wp-content/uploads/2024/08/New-image.jpeg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/New-image.jpg	(from https://nexa.law/our-lawyers/)
20:33:26	86841/86841	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:33:26%20GMT	https://nexa.law/lawyers/jonathan-jacobs/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/jonathan-jacobs/index.html	(from https://nexa.law/our-lawyers/)
20:33:30	85558/85558	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:33:26%20GMT	https://nexa.law/lawyers/jonathan-sara/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/jonathan-sara/index.html	(from https://nexa.law/our-lawyers/)
20:33:30	128240/128240	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9ca-2053d%22	https://nexa.law/wp-content/uploads/2024/08/Jonathan_Sara_Profile.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/Jonathan_Sara_Profile.jpg	(from https://nexa.law/our-lawyers/)
20:33:30	75666/75666	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9c9-13722%22	https://nexa.law/wp-content/uploads/2024/08/Jonathan-Warner-Reed1.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/Jonathan-Warner-Reed1.jpg	(from https://nexa.law/our-lawyers/)
20:33:30	88609/88609	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:33:27%20GMT	https://nexa.law/lawyers/jonathan-warner-reed/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/jonathan-warner-reed/index.html	(from https://nexa.law/our-lawyers/)
20:33:30	41828/41828	---M--	200	added ('OK')	image/jpeg	etag:%2267322070-f2d9%22	https://nexa.law/wp-content/uploads/2024/11/Julie_Mortimer_2-Edit_profile_390x435.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/11/Julie_Mortimer_2-Edit_profile_390x435.jpg	(from https://nexa.law/our-lawyers/)
20:33:31	83352/83352	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:33:31%20GMT	https://nexa.law/lawyers/jules-mortimer/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/jules-mortimer/index.html	(from https://nexa.law/our-lawyers/)
20:33:31	20041/20041	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9ca-62ee%22	https://nexa.law/wp-content/uploads/2024/08/Julia_Hurren-Edit_profile_390x435px.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/Julia_Hurren-Edit_profile_390x435px.jpg	(from https://nexa.law/our-lawyers/)
20:33:31	84920/84920	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:33:32%20GMT	https://nexa.law/lawyers/julia-hurren/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/julia-hurren/index.html	(from https://nexa.law/our-lawyers/)
20:33:32	112792/112792	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9ca-1eed1%22	https://nexa.law/wp-content/uploads/2024/08/Julie_Trimble_profile.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/Julie_Trimble_profile.jpg	(from https://nexa.law/our-lawyers/)
20:33:32	103340/103340	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9ce-1c226%22	https://nexa.law/wp-content/uploads/2024/08/karen.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/karen.jpg	(from https://nexa.law/our-lawyers/)
20:33:32	85146/85146	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:33:32%20GMT	https://nexa.law/lawyers/julie-trimble/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/julie-trimble/index.html	(from https://nexa.law/our-lawyers/)
20:33:33	84910/84910	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:33:33%20GMT	https://nexa.law/lawyers/karen-thompson/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/karen-thompson/index.html	(from https://nexa.law/our-lawyers/)
20:33:34	17670/17670	---M--	200	added ('OK')	image/jpeg	etag:%2268835c5e-58ac%22	https://nexa.law/wp-content/uploads/2025/07/Kate_Gibbs-Edit_profile_390x435.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2025/07/Kate_Gibbs-Edit_profile_390x435.jpg	(from https://nexa.law/our-lawyers/)
20:33:34	83546/83546	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:33:34%20GMT	https://nexa.law/lawyers/kate-gibbs/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/kate-gibbs/index.html	(from https://nexa.law/our-lawyers/)
20:33:34	24740/24740	---M--	200	added ('OK')	image/jpeg	etag:%226989b413-76c3%22	https://nexa.law/wp-content/uploads/2026/02/Kathlene_Burke-Edit_profile_390x435.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2026/02/Kathlene_Burke-Edit_profile_390x435.jpg	(from https://nexa.law/our-lawyers/)
20:33:35	84938/84938	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:33:35%20GMT	https://nexa.law/lawyers/kathlene-burke/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/kathlene-burke/index.html	(from https://nexa.law/our-lawyers/)
20:33:36	85282/85282	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:33:36%20GMT	https://nexa.law/lawyers/keeley-lawrence-hoyle/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/keeley-lawrence-hoyle/index.html	(from https://nexa.law/our-lawyers/)
20:33:36	37450/37450	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9ca-a514%22	https://nexa.law/wp-content/uploads/2024/08/Kevin_Wilson_profile.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2024/08/Kevin_Wilson_profile.jpg	(from https://nexa.law/our-lawyers/)
20:33:37	84308/84308	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:33:37%20GMT	https://nexa.law/lawyers/kevin-wilson/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/kevin-wilson/index.html	(from https://nexa.law/our-lawyers/)
